Entry_ID,InChIKey,SMILES,Solubility,Source,smiles_canon
6730,FPPCQURAUSZVBZ-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1.Cl,-5.676198044,Data3,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1.Cl
6731,XAXZRLRPMYYALI-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.672989305,Data3,Cc1cc(SCCCCCN2CCSC2)nc2ccc(Cl)cc12.Cl.Cl
6732,JYNMKSDVPCAZCM-UHFFFAOYSA-N,CCCCCCCCSCCCCCCN1CSCC1.Cl,-5.672849211,Data3,CCCCCCCCSCCCCCCN1CCSC1.Cl
6733,VGQBGHMODQMJEJ-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cccc(c1Cl)Cl)C,-5.669512187,Data3,COc1cc2c(cc1OC)C(CCc1cccc(Cl)c1Cl)N(C)CC2
6734,LXGKFCALTYIGBW-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1c(Cl)cccc1Cl)C,-5.669512187,Data3,COc1cc2c(cc1OC)C(CCc1c(Cl)cccc1Cl)N(C)CC2
6735,HRNKLYSRKFRIQO-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OCC)CCN(C)C.Cl,-5.667408659,Data3,CCCCOc1ccc(OCC(=O)N(CCN(C)C)c2cccc(OCC)c2)cc1.Cl
6736,HDGAKKHUALYJSA-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C)Cl.[Cl-],-5.665743421,Data3,CCC(Cl)C(CC(C)[NH+](C)C)(c1ccccc1)c1ccccc1.[Cl-]
6737,CERUVRSAHAFOLZ-LAWPZHMJSA-N,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)CCC1C2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,-5.661505624,Data3,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)CC(O)C1O
6738,VVPAATLHWUDQMI-MZIRSVLISA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC=C(C)C,-5.66019207,Data3,COc1ccc2c(c1)C13CCCCC1C(C2)N(CC=C(C)C)CC3.O=C(O)C(O)C(O)C(=O)O
6739,YTCSKUDULFDUDD-UHFFFAOYSA-N,NCCCN1c2ccc(cc2Sc2c1cc(Cl)cc2)O,-5.659497421,Data3,NCCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
6740,LXRLABSDZUKVGP-UHFFFAOYSA-N,C[NH2+]CCCC1c2ccccc2CCc2c1cccc2.[Cl-],-5.656981045,Data3,C[NH2+]CCCC1c2ccccc2CCc2ccccc21.[Cl-]
6741,DTTVBSRGHJKBOQ-UHFFFAOYSA-N,CCN(CC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1)CC,-5.656796808,Data3,CCN(CC)CC(=O)N1C(C)(C)C=C(c2ccccc2)CC1(C)C
6742,ADLUXTSNZSZRQU-UHFFFAOYSA-N,OC(=O)C(=O)O.CN(CCCC1(OC(c2c1cccc2)(C)C)C1CCCCC1)C,-5.656205307,Data3,CN(C)CCCC1(C2CCCCC2)OC(C)(C)c2ccccc21.O=C(O)C(=O)O
6743,LMYNSXURIAOYIR-UHFFFAOYSA-N,c1ccc2c(c1)CCC1N2CCN(C1)CCc1cccc2c1cccc2.Cl,-5.652232588,Data3,Cl.c1ccc2c(c1)CCC1CN(CCc3cccc4ccccc34)CCN21
6744,XTSSXTWGEJTWBM-FQEVSTJZSA-N,COc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)c1ccccc1,-5.651347665,Data3,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccccc1)CC2
6745,VQNAFOJXHZEXDE-UHFFFAOYSA-N,CCCC[NH+]1CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1.[Cl-],-5.650253792,Data3,CCCC[NH+]1CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1.[Cl-]
6746,XXLZPUYGHQWHRN-RPBOFIJWSA-N,CCC1=C(C[C@H]2NCCc3c2cc(OC)c(c3)OC)C[C@@H]2N(C1)CCc1c2cc(c(c1)OC)OC,-5.645775378,Data3,CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1
6747,TXNPKAZVKAHXGK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(C)(C)C)C,-5.642261784,Data3,CC(C(=O)O)c1ccc2oc(-c3ccc(C(C)(C)C)cc3)nc2c1
6748,HVFCLQQFFYUROM-XJQFHKDFSA-N,COc1ccc(cc1[N+](=O)[O-])C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.641406166,Data3,COc1ccc(C(=O)CN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1[N+](=O)[O-].Cl
6749,ZCUZNOKYZBDPMI-LIXABZRUSA-N,COc1ccc(c(c1)C)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.638903442,Data3,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)c(C)c1.Cl
6750,VLTOCQFUFACJGC-UHFFFAOYSA-N,CNCCC=C1c2ccccc2C(c2c1cccc2)(C)C.Cl,-5.638211212,Data3,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl
6751,UOXWPQGDEPCZDZ-BNXVUDNTSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1,-5.63587875,Data3,COc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccco1)CC3.O=C(O)C(O)C(O)C(=O)O
6752,FGXWKSZFVQUSTL-UHFFFAOYSA-N,Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,-5.635315931,Data3,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
6753,RUEYJJXJQYFCCU-UHFFFAOYSA-N,N#CC(c1cccc2c1cccc2)(CC[NH+](CC)C)CC=C(C)C.[Cl-],-5.626250327,Data3,CC[NH+](C)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12.[Cl-]
6754,QIGRLMYLFKLTOE-UHFFFAOYSA-N,N#CC(Cc1cccc2c1cccc2)(CC[NH+](C)C)CC=C(C)C.[Cl-],-5.626250327,Data3,CC(C)=CCC(C#N)(CC[NH+](C)C)Cc1cccc2ccccc12.[Cl-]
6755,JHKAMWMWNMZLLS-UHFFFAOYSA-N,CC(CN(c1cc(ccc1C)C(=O)O)CC(Cl)C)Cl,-5.624637716,Data3,Cc1ccc(C(=O)O)cc1N(CC(C)Cl)CC(C)Cl
6756,SDJZXAABVIWCNW-BNXVUDNTSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CCC(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC,-5.623448098,Data3,CCC(CC)CCN1CCC23CCCCC2C1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
6757,AWNQCMDYKBCHAH-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-5.623232549,Data3,C[N+]1(CCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-]
6758,GXGJIOMUZAGVEH-UHFFFAOYSA-N,CCc1ccc(c2c(c1)c(C)cc2)C,-5.619864179,Data3,CCc1ccc(C)c2ccc(C)c-2c1
6759,WBNPMYJLGASBPI-UHFFFAOYSA-N,OC(=O)CCN1c2ccc(cc2Sc2c1cc(Cl)cc2)O,-5.618250583,Data3,O=C(O)CCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
6760,GFTHYQRJEOORHK-UHFFFAOYSA-N,CN(CC(CC1(O)c2ccccc2CCc2c1cccc2)C)C,-5.616693099,Data3,CC(CN(C)C)CC1(O)c2ccccc2CCc2ccccc21
6761,RYQOGSFEJBUZBX-UHFFFAOYSA-N,CN(CCCN1c2ccccc2C(c2c1cccc2)(C)C)C,-5.611365759,Data3,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
6762,XZZXIYZZBJDEEP-UHFFFAOYSA-N,CN(CCCN1c2ccccc2CCc2c1cccc2)C.Cl,-5.602708738,Data3,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl
6763,URSRSKSNFPUKGH-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Br)(c1ccccc1)C)C,-5.602663937,Data3,CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1
6764,SIEYZYONZYIIJH-AGSMNRHJSA-N,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OCCC(C)C)cc2)O.Cl.Cl,-5.601549195,Data3,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OCCC(C)C)cc12.Cl.Cl
6765,SUQGLJRNDJRARS-UHFFFAOYSA-N,O=C(c1ccccc1)Oc1cccc(c1)OC(=O)c1ccccc1,-5.600871949,Data3,O=C(Oc1cccc(OC(=O)c2ccccc2)c1)c1ccccc1
6766,FWXCTXLSDFLQJC-UHFFFAOYSA-N,CCCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.599208683,Data3,CCCCCCCOc1cccc(NC(=O)OCC[NH+]2CCCCC2)c1.[Cl-]
6767,PWQRTIDMAHIZSV-UHFFFAOYSA-N,CC(CCC=C(C)C)CCN1CCN(CC1)CC(=O)NN=Cc1ccc(o1)[N+](=O)[O-],-5.593375104,Data3,CC(C)=CCCC(C)CCN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1
6768,ZDGVLDKCQRCCKI-ICDZXHCJSA-N,CSc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-5.590721567,Data3,CSc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1
6769,GEHQTKKHEHGIJB-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl.Cl,-5.590681725,Data3,COc1c(O)ccc2c1N(CCCN(C)C)c1cc(Cl)ccc1S2.Cl
6770,WCMMILVIRZAPLE-UHFFFAOYSA-M,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,-5.5900002,Data3,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1
6771,WQDGKJKVSWEERW-UHFFFAOYSA-N,Brc1ccc(cc1)C(c1ccccc1)OCC[NH2+]N1CCCC1.[Cl-],-5.589346738,Data3,Brc1ccc(C(OCC[NH2+]N2CCCC2)c2ccccc2)cc1.[Cl-]
6772,VXFJYXUZANRPDJ-MQBSTWLZSA-N,CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O)C)CCc1ccccc1,-5.588695581,Data3,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
6773,RRGUKTPIGVIEKM-UHFFFAOYSA-N,O=C1CCc2c(N1)ccc(c2)OCCCCc1nnnn1C1CCCCC1,-5.586303161,Data3,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
6774,NJVOZLGKTAPUTQ-UHFFFAOYSA-M,Cl[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,-5.585999597,Data3,Cl[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
6775,BJFPXELCDQCHFX-UHFFFAOYSA-N,CCN(CCC(c1cccc2c1cccc2)(C(=O)N)CC=C(C)C)C,-5.585069586,Data3,CCN(C)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12
6776,WWMPOSZANYFKNP-XJXJHPFJSA-M,CCC[N+]12CCC(C(C1)C=C)C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O.[Cl-],-5.584075883,Data3,C=CC1C[N+]2(CCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12.[Cl-]
6777,XJGBDJOMWKAZJS-UHFFFAOYSA-N,OC(=O)C(Oc1ccc(cc1)C1CCCc2c1cccc2)(C)C,-5.579689876,Data3,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O
6778,FAYONKYSJFJACM-GEEYTBSJSA-M,CC[N+](Cc1ccccc1)(CCOc1ccc(cc1)/C=C/c1ccccc1)CC.[Br-],-5.578912099,Data3,CC[N+](CC)(CCOc1ccc(C=Cc2ccccc2)cc1)Cc1ccccc1.[Br-]
6779,QQWVCTZTGVJUCK-UHFFFAOYSA-N,CCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-5.572803163,Data3,CCCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
6780,SXHWIUYWGJFLKB-UHFFFAOYSA-N,C#CC(c1ccccc1)(c1ccc(cc1)Cl)OC(=O)N,-5.571722496,Data3,C#CC(OC(N)=O)(c1ccccc1)c1ccc(Cl)cc1
6781,QMJPDCOTBLUFHJ-UHFFFAOYSA-N,Oc1ccccc1C(=O)N(C1CCCCC1)C1CCCCC1,-5.570165605,Data3,O=C(c1ccccc1O)N(C1CCCCC1)C1CCCCC1
6782,OHBLHFXKSYTWQO-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.566838639,Data3,CN1CCN(CCC=C2c3ccccc3Sc3ccccc32)CC1.Cl.Cl
6783,WDRYRZXSPDWGEB-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Cn1nc(c2c1cccc2)C(=O)O,-5.565553946,Data3,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
6784,UMSGKTJDUHERQW-UHFFFAOYSA-N,Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,-5.562532324,Data3,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
6785,RTNXNRZZXYBWJZ-UHFFFAOYSA-N,CC(C(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-5.562004282,Data3,CC(C)C(CCN1CCCCC1)(C(N)=O)c1cccc2ccccc12
6786,DIFUVRDFPAVFKW-GOOHIXEASA-N,[O-][N+](=O)O.CCC(=O)N([C@H]1CCN(C[C@H]1C)CCc1ccccc1)c1ccccc1.CCCO,-5.561481188,Data3,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C.CCCO.O=[N+]([O-])O
6787,OGWKCGZFUXNPDA-XQKSVPLYSA-N,O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC,-5.560604702,Data3,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
6788,PYSOHOOUXFWCFF-UHFFFAOYSA-N,COc1ccc2c(c1CN1CCCCC1)oc1c(c2=O)cccc1,-5.558537514,Data3,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1
6789,XUNAJGRWRKIEPV-ISLYRVAYSA-N,Clc1ccc(cc1)CN(/N=N/c1ccc(cc1)C(=O)O)C,-5.557198476,Data3,CN(Cc1ccc(Cl)cc1)N=Nc1ccc(C(=O)O)cc1
6790,ZCBJDQBSLZREAA-UHFFFAOYSA-N,CC(=O)Oc1ccc(cc1)C1(Oc2ccccc2NC1=O)c1ccc(cc1)OC(=O)C,-5.555737902,Data3,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
6791,WYRBITQXPQGTBL-UHFFFAOYSA-N,O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1,-5.55113769,Data3,O=C(CC(c1ccccc1)c1ccccc1)c1ccccc1
6792,MKLLVYALIHGMKY-UHFFFAOYSA-N,O=C1CC2(C(=O)N1C)c1ccccc1CCc1c2cccc1,-5.54954322,Data3,CN1C(=O)CC2(C1=O)c1ccccc1CCc1ccccc12
6793,SMPOXMYVWIXCMT-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl,-5.549322356,Data3,COc1c(O)ccc2c1N(CCCN(C)C)c1cc(Cl)ccc1S2
6794,JXZZEXZZKAWDSP-UHFFFAOYSA-N,O=C(c1ccccc1)NC1CCN(CC1)CCc1c[nH]c2c1cccc2,-5.548840068,Data3,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
6795,XURNBUIOYGQEST-UHFFFAOYSA-N,O=C1NC(=O)C2(N1)c1ccccc1CCCc1c2cccc1,-5.546284263,Data3,O=C1NC(=O)C2(N1)c1ccccc1CCCc1ccccc12
6796,GXEUNRBWEAIPCN-UHFFFAOYSA-N,OC(=O)C(c1ccc(c(c1)Cl)C1CCCCC1)Cl,-5.542226964,Data3,O=C(O)C(Cl)c1ccc(C2CCCCC2)c(Cl)c1
6797,QESYWDIVVXFNFE-AQFVONAPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCc1ccccc1.Br,-5.542051654,Data3,Br.Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCCc1ccccc1)CC3
6798,WYQIVZKSGGKUAX-UHFFFAOYSA-N,OC(=O)c1ccc2c(c1)c1ccccc1cc2,-5.541327233,Data3,O=C(O)c1ccc2ccc3ccccc3c2c1
6799,CIZZXSRPHLRRDJ-OSMRDGEFSA-N,C=CCO/[NH+]=C(/c1nccc2c1cc(OC)c(c2)OC)\c1ccc(c(c1)OC)OC.[Cl-],-5.54106414,Data3,C=CCO[NH+]=C(c1ccc(OC)c(OC)c1)c1nccc2cc(OC)c(OC)cc12.[Cl-]
6800,GWWLWDURRGNSRS-UHFFFAOYSA-N,CN(CCC=C1c2ccccc2C(c2c1cccc2)(C)C)C,-5.537895086,Data3,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
6801,IJTPQQVCKPZIMV-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc(c(c1)Cl)C1CCCCC1,-5.537372161,Data3,O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1
6802,IXBBCDAOBKUSMR-UHFFFAOYSA-N,CCC([NH2+]CCOC(=O)C1c2ccccc2c2c1cccc2)C.[Cl-],-5.534587753,Data3,CCC(C)[NH2+]CCOC(=O)C1c2ccccc2-c2ccccc21.[Cl-]
6803,NZHGWWWHIYHZNX-CSKARUKUSA-N,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1OC,-5.531502799,Data3,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
6804,KSODCNQBMBVLAJ-FERBBOLQSA-M,ClCCN(c1cc(ccc1C)C(=O)N[C@H](C(=O)[O-])Cc1ccc(cc1)O)CCCl.[Na+],-5.530458668,Data3,Cc1ccc(C(=O)NC(Cc2ccc(O)cc2)C(=O)[O-])cc1N(CCCl)CCCl.[Na+]
6805,JNUQEHHAXSHUMD-WVLIHFOGSA-M,CCCC(=O)Nc1c(I)cc(c(c1I)/C=C(/C(=O)[O-])\CC)I.[Na+],-5.523092553,Data3,CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)[O-])c1I.[Na+]
6806,IQHTWFLGOPQPHD-XJXJHPFJSA-M,C=CC1C[N+]2(CCC1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O)C(C)C.[Cl-],-5.518905351,Data3,C=CC1C[N+]2(C(C)C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12.[Cl-]
6807,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,-5.518413418,Data3,CC(C)(C)NCCC(=O)N1c2ccccc2Sc2ccccc21.Cl
6808,DQPNQXUUCWOWCK-UHFFFAOYSA-N,CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,-5.517075023,Data3,CCOC(C(=O)N(C)CCN(C)CCc1ccccc1)(c1ccccc1)c1ccccc1.Cl
6809,RHILVRBEZGPKBY-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)I)C,-5.515410161,Data3,CC(C(=O)O)c1ccc2oc(-c3ccc(I)cc3)nc2c1
6810,UCLGZUJDUNXHRN-UHFFFAOYSA-N,C1CCC2(CN1)c1ccccc1CCc1c2cccc1.Cl,-5.514997007,Data3,Cl.c1ccc2c(c1)CCc1ccccc1C21CCCNC1
6811,DZVPGIORVGSQMC-UHFFFAOYSA-N,COc1nc(c(c(c1Cl)OC)Cl)C(Cl)(Cl)Cl,-5.512405523,Data3,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl
6812,WMIAQXWVZFAYQL-UHFFFAOYSA-N,O=C1NC(=O)C(N1S(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,-5.510975712,Data3,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1
6813,RFCPBHVDIXXSGT-UHFFFAOYSA-N,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2c1cccc2,-5.510858027,Data3,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccccc21
6814,RGIKAFNNDOGWCB-UHFFFAOYSA-N,CCOC(=O)Cc1ccc2c(c1)nc(s2)c1ccc(cc1)OC,-5.510754662,Data3,CCOC(=O)Cc1ccc2sc(-c3ccc(OC)cc3)nc2c1
6815,HHJOQUFREITNNC-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC.Cl,-5.510583306,Data3,COc1ccc(CN2CCc3c(cccc3NC(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1.Cl
6816,FJPQFRXOQNVROM-UUOKLVDSSA-N,[O-]C(=O)/C=C\C(=O)O.C[NH+](CCOC1C=CC2=C(Cc3c1cccc3)CCC=C2)C,-5.510563997,Data3,C[NH+](C)CCOC1C=CC2=C(CCC=C2)Cc2ccccc21.O=C([O-])C=CC(=O)O
6817,XQCFHQBGMWUEMY-ZPUQHVIOSA-N,NC(=N/N=C(/C=C/c1ccc(o1)[N+](=O)[O-])\C=C\c1ccc(o1)[N+](=O)[O-])N,-5.509762208,Data3,NC(N)=NN=C(C=Cc1ccc([N+](=O)[O-])o1)C=Cc1ccc([N+](=O)[O-])o1
6818,VBEZUCAXMREMFB-UHFFFAOYSA-N,O=C(N(C)C)COC1c2ccccc2CCc2c1cccc2,-5.505653091,Data3,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21
6819,LPWNZMIBFHMYMX-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-5.50540759,Data3,Cl.Cl.OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
6820,GUJKBBOGALTPCN-UHFFFAOYSA-N,O=C(CN1CCN(CC1)CC=C(CCC=C(C)C)C)NN=Cc1ccc(o1)[N+](=O)[O-],-5.503395597,Data3,CC(C)=CCCC(C)=CCN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1
6821,CCDDAZAJRNNGBK-UHFFFAOYSA-N,COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,-5.502727126,Data3,COc1cccc(CNCC2CCC(CNCc3cccc(OC)c3OC)CC2)c1OC.Cl.Cl
6822,ZZHLYYDVIOPZBE-UHFFFAOYSA-N,CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C,-5.501048349,Data3,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
6823,ZBCOWAGFAVHZHK-UHFFFAOYSA-N,OC(=O)C(=O)[O-].C[NH+](CCCn1c2ccc(cc2c2c1cccc2)Cl)C,-5.500606588,Data3,C[NH+](C)CCCn1c2ccccc2c2cc(Cl)ccc21.O=C([O-])C(=O)O
6824,VZWXXKDFACOXNT-UHFFFAOYSA-N,CCCOCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OCCOCCC)C,-5.500354247,Data3,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
6825,HSTXHXGDIVZVPT-UHFFFAOYSA-N,C[S+](Cc1ccccc1)Cc1ccccc1.[O-][N+](=O)[O-],-5.49782638,Data3,C[S+](Cc1ccccc1)Cc1ccccc1.O=[N+]([O-])[O-]
6826,MHPZZZZLAQGTHT-UHFFFAOYSA-N,OC(=O)CN(CC(=O)Nc1c(C)cc(c(c1C)Br)C)CC(=O)O,-5.497005931,Data3,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
6827,WGZDVOJTOGXGTK-LVEZLNDCSA-N,CN1CCN(CC1)CC1COC2(O1)c1ccccc1CCc1c2cccc1.OC(=O)/C=C/C(=O)O.OC(=O)/C=C/C(=O)O,-5.49695367,Data3,CN1CCN(CC2COC3(O2)c2ccccc2CCc2ccccc23)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6828,ITJJTERMXJOUEE-UHFFFAOYSA-N,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(c1)oc(cc2=O)c1ccccc1,-5.496299666,Data3,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(=O)cc(-c3ccccc3)oc2c1
6829,SLLVSPMAIZWWJN-WLHGVMLRSA-N,C1CCN(C1)CC1COC2(O1)c1ccccc1OCc1c2cccc1.OC(=O)/C=C/C(=O)O,-5.49520067,Data3,O=C(O)C=CC(=O)O.c1ccc2c(c1)COc1ccccc1C21OCC(CN2CCCC2)O1
6830,SVWFQLTYQIKJRN-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=O)c1cccnc1CC2,-5.494743105,Data3,O=C1c2cc(Cl)ccc2CCc2ncccc21
6831,QNHULNOOWAGJSS-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1cccc2c1cccc2)Cc1ccco1)CC,-5.494669425,Data3,CCN(CC)CCOC(=O)C(Cc1ccco1)c1cccc2ccccc12
6832,FRFKVIFCSZBCCB-UHFFFAOYSA-N,Cc1nc(nc(n1)N1CCCCC1)N1CCCCC1,-5.493498745,Data3,Cc1nc(N2CCCCC2)nc(N2CCCCC2)n1
6833,VPVJXWSPNRIXTI-UHFFFAOYSA-N,Brc1ccc2c(c1)c(=O)n(c(n2)C)c1ccccc1,-5.489944714,Data3,Cc1nc2ccc(Br)cc2c(=O)n1-c1ccccc1
