,smiles_canon,Solubility,occurence
7948,CC1C(c2ccccc2)OCCN1C.Cl,-1.119377938,1.0
7949,CCCCCCOCN1C=C[NH+](C)C1=C[NH+]=O.[Cl-],-1.119303278,1.0
7951,CC(Cc1ccccc1)NN,-1.115289763,1.0
7953,Cl.Cl.NC(=O)OCC1N=C(N)N2CCC(O)(O)C23N=C(N)NC13,-1.111844675,1.0
7954,O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Ca+2],-1.111399785,1.0
7959,NNC(=O)c1cc(Cl)nc(Cl)c1,-1.109802048,1.0
7961,CC1NCCOC1c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,-1.105988114,1.0
7965,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],-1.104127298,1.0
7967,O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)CO,-1.101975835,1.0
7968,CC(=O)NCc1ccccc1,-1.10149852,1.0
7969,CCC[NH2+]C(C)C(O)c1ccccc1.[Cl-],-1.101180351,1.0
7970,CCCC([NH2+]C)C(O)c1ccccc1.[Cl-],-1.101180351,1.0
7971,O=C(C=NN1CCOCC1)c1ccccc1,-1.100920088,1.0
7972,CC[N+](C)(CC)c1cccc(OC(=O)NC)c1.[I-],-1.100474282,1.0
7973,O=C(CCl)Nc1ccc([As](=O)(O)O)cc1,-1.100303971,1.0
7977,CCOC(=O)N1CCN(C(=N)N)CC1.O=S(=O)(O)O,-1.099925289,1.0
7978,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.09967839,1.0
7979,NCCCCNC(=O)c1ccccc1,-1.098918242,1.0
7980,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,-1.098667521,1.0
7981,COc1cccc(C(=O)OCCN(C)C)c1OC.Cl,-1.098420473,1.0
7982,O=CC1(c2ccccc2)CCNCC1,-1.098077299,1.0
7985,NS(=O)(=O)c1ccc(C(=O)O)cc1,-1.095715812,1.0
7986,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-1.095190428,1.0
7987,CC(C)CC(=O)NN,-1.094957236,1.0
7989,COc1cccccc1=O,-1.092624929,1.0
7994,CCN(CC)C(=S)[S-].[Tl+],-1.084936038,1.0
7995,N#Cc1cccc(C#N)c1,-1.084823773,1.0
7996,Brc1cn[nH]c1,-1.084458128,1.0
7998,CC1CC(N)C(=O)N1c1ccccc1,-1.083415882,1.0
8000,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,-1.08156243,1.0
8002,CCCCCCCCCCCC[N+](C)(CCO)CCO.[Cl-],-1.080720355,1.0
8005,C=CCn1c(N)cc(=O)n(CC)c1=O,-1.079942733,1.0
8008,CC(CS)C(=O)N1CCCC1C(=O)O,-1.07623908,1.0
8010,CN1C=CN(COCCCc2ccccc2)C1=C[NH+]=O.[Cl-],-1.075098605,1.0
8011,CC(CC(C)(C)C)OCN1C=CN(C)C1=C[NH+]=O.[Cl-],-1.074714534,1.0
8013,CN(C)C1CC(=O)N(c2ccccc2)C1,-1.064698278,1.0
8014,Cc1cc(C)n(C(N)=N[N+](=O)[O-])n1,-1.064199653,1.0
8015,CCCC([NH3+])CCC.[Cl-],-1.063651269,1.0
8018,O=C(O)CC(NCc1ccccc1)C(=O)O,-1.063191359,1.0
8019,CCCCCCC(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],-1.061257005,1.0
8020,CC1(C)CCCC(C)(C)N1,-1.06046117,1.0
8027,Cc1cc(N)ccc1OCC(O)CO,-1.056935657,1.0
8029,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,-1.051320345,1.0
8031,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],-1.049185548,1.0
8032,NC1CCc2ccccc2C1,-1.044118093,1.0
8033,CC1C(c2ccccc2)OCCN1C,-1.043358872,1.0
8035,CCN(CC)C(=O)N1CCN(C)CC1.Cl,-1.040024294,1.0
8040,CC(C)NC(C)C(O)c1ccccc1.Cl,-1.036969284,1.0
8041,CN1CCc2ccccc2C1.Cl,-1.036172802,1.0
8042,COC1=C(OC)C(=O)C(=C2C(C)=C(C(=O)O)NC(c3ccc4c(n3)C(=O)C(N)=C(OC)C4=O)=C2N)C=C1,-1.036168675,1.0
8044,Cl.NNc1nnc(NN)c2ccccc12,-1.033170918,1.0
8048,Cc1cc(C)on1,-1.029065931,1.0
8050,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O.[Na+],-1.028130901,1.0
8051,CN(C)CCC(c1ccccc1)c1ccccn1,-1.028082953,1.0
8053,CNCCc1c[nH]c2ccccc12.Cl,-1.027009651,1.0
8054,C#CCN(C)Cc1ccccc1,-1.026518509,1.0
8055,Nc1ccc(C(=O)Nc2ncc[nH]2)cc1,-1.024784296,1.0
8056,Cc1cc(CC(C)N)cc(C)c1O.Cl,-1.024262237,1.0
8058,CN1C(=O)Cc2ccccc21,-1.018620834,1.0
8059,CC(=O)N1Cc2ccc(N)cc2CO1,-1.016622326,1.0
8060,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.O=S(=O)(O)O,-1.015709276,1.0
8064,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],-1.00940702,1.0
8065,Cc1ncc([N+](=O)[O-])n1CC#N,-1.008286602,1.0
8066,C[NH+](C)CCOC(=O)COc1ccccc1.[Cl-],-1.007981952,1.0
8067,OCC(O)COCc1ccccc1,-1.007740604,1.0
8068,CCC(C)(CC)NC.Cl,-1.007736296,1.0
8069,CCNC(C)(C)CC.Cl,-1.007736296,1.0
8070,O=C(Cl)CN1C(=O)c2ccccc2C1=O,-1.007072425,1.0
8071,CNC(=O)c1ccccc1O,-1.006264951,1.0
8072,Cl.OCCNc1ccccc1,-1.00412133,1.0
8073,O=C1C(S(=O)(=O)[O-])=Cc2cc(S(=O)(=O)[O-])ccc2C1=NNc1ccc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+].[Na+],-1.003217035,1.0
8074,CN(C)c1ccnc(Cl)n1,-1.001659316,1.0
8075,CCNc1nncs1,-1.000608932,1.0
8076,O=Cc1ccc(O)c(O)c1O,-1.000341097,1.0
8080,Cc1ccc(NCC(O)CO)cc1,-0.998170684,1.0
8081,O=[N+]([O-])c1ccc(C=Cc2cnc(N(CO)CO)nn2)o1,-0.997399729,1.0
8082,NC(=O)c1ccc(F)cc1,-0.99389065,1.0
8083,Cc1cnc([N+](=O)[O-])n1CCO,-0.993842433,1.0
8085,CN1CCOC(O)(c2ccccc2)C1.Cl,-0.993067687,1.0
8086,N#Cc1ccc(S(N)(=O)=O)cc1,-0.991729342,1.0
8091,O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],-0.989879725,1.0
8093,O=C(O)c1ccccc1OP(=O)(O)O,-0.987441311,1.0
8094,CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+],-0.987409557,1.0
8095,O=C(C=Cc1ccccc1)NO,-0.987346975,1.0
8096,COCCNCC(O)C(C)(C)Oc1ccccc1,-0.987066687,1.0
8097,CC(=O)C1C(=O)NC(C(C)(C)C)C1O.CC(=O)C1C(=O)NC(C(C)(C)C)C1O.c1ccc(CNCCNCc2ccccc2)cc1,-0.986513471,1.0
8098,Cc1ccc(C(=O)CCN(C)C)cc1.Cl,-0.986356179,1.0
8099,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Na+],-0.98627433,1.0
8100,O=C1Nc2ccccc2C1=O,-0.983871053,1.0
8101,Nc1ccc(C=CC(=O)O)cc1,-0.982207335,1.0
8102,Cc1cccc(O)c(=O)c1,-0.981729269,1.0
8103,CC(N)Cc1ccc2c(c1)OCO2.Cl,-0.981621316,1.0
8104,CC(N)Cc1ccc(F)cc1,-0.981138783,1.0
8107,Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1.[Na+],-0.979044336,1.0
8108,COc1ccccc1NC(C)=O,-0.978689532,1.0
8109,CC(=O)NC(=O)c1ccccc1O,-0.978427093,1.0
8110,Cc1ccccc1N1C(=O)C2C3CCC(O3)C2C1=O,-0.977451928,1.0
8111,COC(=O)c1ccco1,-0.976248745,1.0
8112,CN1C=CN(COCC=Cc2ccccc2)C1=C[NH+]=O.[Cl-],-0.974886803,1.0
8113,O=C([O-])c1cccc(O)c1.[Na+],-0.973953261,1.0
8114,Cl.Nc1ccc2oc(=O)ccc2c1,-0.973607205,1.0
8115,COc1ccccc1OCC(=O)O,-0.972239553,1.0
8116,CCC(N)c1ccccc1.Cl,-0.972238258,1.0
8117,CC(=O)Nc1n[nH]c(C)cc1=O,-0.971028594,1.0
8123,CNCC(O)c1cccc(NS(C)(=O)=O)c1.CS(=O)(=O)O,-0.968519948,1.0
8124,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,-0.967636128,1.0
8125,CC[N+](C)(CC)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1.[I-].[I-],-0.966067793,1.0
8126,COc1cccc(CC(C)N)c1OC.Cl,-0.963562979,1.0
8133,Cn1cnc2ccccc2c1=O,-0.959331577,1.0
8134,O=C(O)c1c(O)cc(O)cc1O,-0.958913768,1.0
8135,O=C(O)c1cc(O)c(O)cc1O,-0.958913768,1.0
8136,N#Cc1ncnc2nc[nH]c12,-0.95762225,1.0
8138,CNCC(OC(C)=O)c1cccc(OC(C)=O)c1,-0.956116584,1.0
8141,Nc1nc(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,-0.95385015,1.0
8142,COc1cc(C(N)=O)cc(OC)c1OC,-0.953661008,1.0
8144,Nc1nc2ccccc2[nH]1,-0.950585427,1.0
8150,CNC(C)Cc1ccc(O)cc1,-0.949526675,1.0
8152,Nc1ccc(C(=O)Nc2nn[nH]n2)cc1,-0.948312993,1.0
8155,CSc1c(Cl)nc(N)nc1N1CCN(C)CC1,-0.947447983,1.0
8156,O=C(O)Cc1ccc(O)c(Cl)c1,-0.946608237,1.0
8158,CCOC(=O)N1CCNCC1.Cl,-0.944882214,1.0
8159,CNCCc1c[nH]c2ccccc12,-0.944500094,1.0
8160,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,-0.944371617,1.0
8162,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,-0.942871546,1.0
8163,c1cc2cc[nH]c2cn1,-0.942381341,1.0
8164,c1cc2[nH]ccc2cn1,-0.942381341,1.0
8166,CN1CCc2ccccc2C1,-0.940083029,1.0
8169,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1.[Br-],-0.937741879,1.0
8170,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,-0.937717357,1.0
8172,Cc1cc(CN(C)C)cc(C)c1O,-0.937520315,1.0
8175,COc1cc(CC(C)N)cc(OC)c1OC.Cl,-0.93500647,1.0
8176,CN1CCN(C)C1c1ccc(Cl)cc1,-0.934508757,1.0
8177,Cn1cc([N+](=O)[O-])nc1Cl,-0.932291531,1.0
8178,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,-0.931986201,1.0
8179,CC(=O)Nc1ccc(OCC(O)C(C)O)cc1,-0.931732033,1.0
8180,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,-0.931256692,1.0
8181,CC(C)(O)C#CC(C)(C)O,-0.930437151,1.0
8184,CN(C)CCc1c[nH]c2cccc(O)c12,-0.929276483,1.0
8187,NC1CCN(c2ccc(F)cc2)C1=O,-0.926541516,1.0
8188,CC(=O)NNc1ccccc1,-0.926194989,1.0
8190,C=CC(=O)Nc1ccc(O)cc1,-0.924854526,1.0
8193,Cc1cc(=O)n2[nH]cnc2n1,-0.921226828,1.0
8197,O=c1oc2ccccc2cc1O,-0.919866271,1.0
8198,CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1.CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,-0.918390593,1.0
8199,COc1cc(C=O)cc(O)c1O,-0.918195642,1.0
8200,O=[N+]([O-])c1cnc([N+](=O)[O-])[nH]1,-0.915556467,1.0
8201,CNCCc1ccccc1.Cl,-0.914543061,1.0
8202,CN(C)CCOc1ccccc1,-0.910608609,1.0
8205,O=C(O)Cc1ccsc1,-0.909776024,1.0
8209,O=C(C=Cc1ccccc1)NCCO,-0.908092303,1.0
8211,CNc1nc(Cl)c(SC)c(N2CCN(CCO)CC2)n1,-0.90341258,1.0
8212,CSc1c(Cl)nc(NCCO)nc1N1CCN(C)CC1,-0.90341258,1.0
8213,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],-0.903408216,1.0
8214,NC(=O)CN1Cc2ccccc2OC1=O,-0.903007854,1.0
8216,CC(=O)O.NC(N)=NCc1ccccc1,-0.902362079,1.0
8217,COc1ccc(OC)c(C(O)C(C)[NH+](C)C)c1.[Cl-],-0.901475661,1.0
8218,CC(N)Cc1ccc2c(c1)OCO2,-0.901201507,1.0
8219,CCCC[N+](C)(CCCC)CCCC.[OH-],-0.9010909,1.0
8220,CCCC[N+](CCC)(CCC)CCC.[OH-],-0.9010909,1.0
8223,Cl.Nc1c2ccccc2nc2ccccc12,-0.899145212,1.0
8224,Cl.NN(Cc1ccccc1)c1ccccc1,-0.896346803,1.0
8225,NC(=O)CNc1ccc([As](=O)([O-])O)cc1.[Na+],-0.893012288,1.0
8227,CCCCOC(=O)CO[NH3+].[Cl-],-0.892880502,1.0
8228,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],-0.892587929,1.0
8229,NC(=O)c1ccc(N)nc1,-0.891657811,1.0
8235,CCc1ccc(O)c(CN(C)C)c1,-0.88987868,1.0
8236,COc1ccc(CC[NH+]=C(N)CS)cc1OC.[Cl-],-0.888415518,1.0
8237,Br.Br.N=C(N)SCCSC(=N)N,-0.88814886,1.0
8238,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,-0.885959976,1.0
8239,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,-0.883326956,1.0
8240,NC(=O)c1ccccc1Cl,-0.883178757,1.0
8242,O=[N+]([O-])c1cccnc1OCCCNCCSS(=O)(=O)O,-0.881696286,1.0
8243,O=[N+]([O-])c1ccc(OCCCNCCSS(=O)(=O)O)nc1,-0.881696286,1.0
8245,O=C(C=Cc1ccccc1)N(CCO)CCO,-0.880228855,1.0
8246,CC1=NS(=O)(=O)c2ccccc2N1,-0.880123604,1.0
8247,CCOC(=O)N1CCN(C(C)C)CC1.Cl,-0.880117068,1.0
8251,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl,-0.879758256,1.0
8253,Nc1ncnc2[nH]ncc12,-0.877898746,1.0
8256,COc1ccc(OC)c(CCN)c1.Cl,-0.875446447,1.0
8257,CCCON=Cc1cccnc1,-0.87495017,1.0
8258,CC(=O)n1c(=O)oc2ccc(Cl)cc21,-0.87373128,1.0
8259,CN1C(=O)C(=O)c2ccccc21,-0.872602492,1.0
8260,Nc1ccc(C=O)cc1,-0.872163443,1.0
8261,Cc1cccc(CCl)n1.Cl,-0.872158712,1.0
8264,COc1cc(CC(C)N)cc(OC)c1OC,-0.869436088,1.0
8265,CCCCSC(C(N)=O)c1ccccn1.Cl,-0.868499576,1.0
8266,COc1ccc(OC)c(C(C)C[N+](C)(C)C)c1.[Cl-],-0.868061104,1.0
8267,COc1cc2c(cc1OC)CNCC2.Cl,-0.867013945,1.0
8268,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],-0.865461237,1.0
8269,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,-0.865269932,1.0
8270,Br.Br.CNC(=S)NCCCN,-0.862682564,1.0
8271,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,-0.862597478,1.0
8272,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,-0.862524525,1.0
8273,CCN(C)C(C)C(O)c1ccccc1.Cl,-0.861564657,1.0
8275,NC(=O)CNc1ccc([As](=O)(O)O)cc1,-0.859282501,1.0
8276,O=C1Cc2ccccc2S(=O)(=O)N1,-0.85876186,1.0
8277,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N.Cl,-0.858505602,1.0
8278,C=CCCC(CC=C)OCN1C=CN(C)C1=C[NH+]=O.[Cl-],-0.857110929,1.0
8279,O=C(O)CNC(=O)c1ccccc1O,-0.85617251,1.0
8292,Br.Br.CCN=C(N)SCCN,-0.846595745,1.0
8293,Cl.Cl.c1cncc(OCCCN2CCSC2)c1,-0.845738488,1.0
8294,C[N+]1(C2CSSC2)CCCC1.[I-],-0.845299336,1.0
8299,Cn1c(CCO)cnc1[N+](=O)[O-],-0.837192807,1.0
8300,Cc1cn(CCO)c([N+](=O)[O-])n1,-0.837192807,1.0
8301,COC(=O)c1sccc1S(N)(=O)=O,-0.837017593,1.0
8302,COc1ccc(OC)c(CC(C)[N+](C)(C)C)c1.[Cl-],-0.836462118,1.0
8303,CC(O)COc1ccc([As](=O)(O)O)cc1,-0.835792819,1.0
8304,O=[N+]([O-])c1cnc(N=C2OCCN2CCO)s1,-0.833289926,1.0
8305,O=c1cn[nH]c(=O)[nH]1,-0.833262349,1.0
8306,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl.Cl,-0.830386564,1.0
8311,Cc1cc(C)c(O)c([N+](C)(C)C)c1.[Br-],-0.829804817,1.0
8313,N#[N+]C=C([O-])OCC(N)C(=O)O,-0.826411099,1.0
8314,CC(C)NNC(=O)c1ccncc1,-0.824773094,1.0
8315,NNC(=O)c1ccc(N)cc1O,-0.823479425,1.0
8316,CCC1C(=O)OCC1Cc1cncn1C,-0.822647555,1.0
8317,C[NH+]1C=CN(COC2CCCCCC2)C1=C[NH+]=O.[Cl-],-0.822401518,1.0
8318,Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-0.822244418,1.0
8325,Br.Br.NCCSC(N)=Nc1ccccc1,-0.819602314,1.0
8327,Cl.NOCc1ccc([N+](=O)[O-])cc1,-0.816772261,1.0
8328,NC(=O)OCC(O)c1ccccc1,-0.816127439,1.0
8329,CC(O)(CN)Sc1ccc(Cl)cc1,-0.815436139,1.0
8330,CC(=O)Nc1ccc(OCC(O)CO)cc1,-0.814834136,1.0
8334,CC(=O)COc1ccc([As](=O)(O)O)cc1,-0.811575006,1.0
8339,Cl.NNCc1ccccc1,-0.809447479,1.0
8340,c1cc2c(cc1CN1CCNCC1)OCO2,-0.808933189,1.0
8341,O=C1CCN(CCc2ccccc2)CC1,-0.808418251,1.0
8342,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,-0.808258181,1.0
8343,CC(C(=O)O)c1ccc(N)cc1,-0.804689247,1.0
8344,O=C(CCC=NO)c1ccc(OCC(O)CO)cc1,-0.801655653,1.0
8353,Br.Br.N=C(N)SCCCCN,-0.798966929,1.0
8356,Cn1c(=O)c2[n-]cnc2n(C)c1=O.[Na+],-0.797815726,1.0
8358,NCCc1csc2ccc(O)cc12,-0.796192507,1.0
8359,NC(=O)N(CCCl)N=O,-0.794056975,1.0
8361,COc1ccc(O)c(C(N)=O)c1,-0.793390475,1.0
8363,COc1ccc(CC(N)=O)cc1OC,-0.788092739,1.0
8364,CC(N)Cc1ccccc1.Cl,-0.787531316,1.0
8365,CCN1CCCCCC1=O,-0.787206825,1.0
8366,CCCCN1CCC(O)(Cc2ccccn2)CC1.Cl.Cl,-0.786732512,1.0
8367,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],-0.786593822,1.0
8368,Cc1ncsc1CC(=O)O,-0.786483502,1.0
8369,CCOc1c(OC)cc(CCN)cc1OC,-0.784067062,1.0
8370,O=Cc1ccccc1OCC(O)CO,-0.783500908,1.0
8371,O=Cc1ccc(OCC(O)CO)cc1,-0.783500908,1.0
8373,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12.Cl,-0.783186188,1.0
8374,C[N+](C)(C)c1cccc(OC(=O)C=Cc2ccccc2)c1.[Br-],-0.783054444,1.0
8375,CC(CN)c1ccccc1.Cl,-0.782902912,1.0
8376,CC(=O)Oc1cccc(O)c1,-0.782076614,1.0
8379,COC(=O)c1ccccc1S(N)(=O)=O,-0.779369761,1.0
8380,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,-0.779249701,1.0
8381,Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],-0.77856538,1.0
8382,CNC(C)C(O)c1ccccc1.CNC(C)C(O)c1ccccc1.O=S(=O)(O)O,-0.777689387,1.0
8383,Nc1ccc(S(=O)(=O)[N-]c2ccccn2)cc1.[Na+],-0.774436909,1.0
8385,Cc1cccc(C)c1OCC[N+](C)(C)C.[Br-],-0.772208714,1.0
8386,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12.Cl,-0.771201268,1.0
8387,O=C(O)c1cccc(O)c1O,-0.770888646,1.0
8392,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl,-0.767358684,1.0
8395,CCC(=O)c1ccc(OCC(O)CN2CCOCC2)cc1,-0.765837368,1.0
8396,Cl.c1ccc2c(c1)CCNC2,-0.762691338,1.0
8397,CCNC(=O)Nc1ncco1,-0.76263658,1.0
8398,Cl.NC(=S)C(c1ccccc1)c1ccccn1,-0.762004938,1.0
8399,CCNCCC(=O)c1ccccc1O.Cl,-0.761285467,1.0
8400,CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2.[Na+],-0.758625092,1.0
8402,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],-0.757351556,1.0
8403,O=C([O-])[O-].[Li+].[Li+],-0.754630559,1.0
8405,NC(=O)N(CC(=O)O)N=Cc1ccc([N+](=O)[O-])o1,-0.752436865,1.0
8406,Nc1ccccc1C(=O)NO,-0.747711616,1.0
8407,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-0.747407006,1.0
8408,CC[Sn](CC)(CC)O[Sn](CC)(CC)CC,-0.746436269,1.0
8410,Cc1c2c(cc[n+]1CCCCC[N+](C)(C)C)[nH]c1ccccc12.[Br-].[Br-],-0.74335038,1.0
8411,CC[N+](C)(CC)CCC[n+]1ccc2c([nH]c3ccccc32)c1C.[Br-].[Br-],-0.74335038,1.0
8412,COCC(O)Cn1ccnc1[N+](=O)[O-],-0.742607087,1.0
8424,CN1CCSC1=N,-0.730685097,1.0
8426,COCCC[NH2+]CC(O)C1COc2ccccc2O1.[Cl-],-0.730515005,1.0
8429,Nc1ccc2[nH]ncc2c1,-0.728503874,1.0
8430,Nc1ccc2cn[nH]c2c1,-0.728154903,1.0
8434,O=[As](O)(O)c1ccccc1,-0.726113306,1.0
8435,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,-0.724274426,1.0
8436,NC(=O)c1ccccc1F,-0.720663722,1.0
8443,CNC(C)Cc1ccc(O)cc1.CNC(C)Cc1ccc(O)cc1.O=S(=O)(O)O,-0.719773373,1.0
8444,CC(C)C(=O)NN,-0.719594145,1.0
8445,NC1(C(=O)O)CCCCC1,-0.719419862,1.0
8447,Nc1ccc2oc(N)nc2c1,-0.718787133,1.0
8448,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,-0.717777831,1.0
8449,COc1ccc(CC(C)N)cc1OC.Cl,-0.716603509,1.0
8450,CC(=O)Nc1ccccn1,-0.716060794,1.0
8451,Nc1nnc(-c2ccccc2)o1,-0.715906344,1.0
8452,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-],-0.714508878,1.0
8454,CNC(=O)c1cc(O)ccc1O,-0.712597744,1.0
8457,CC[NH+](CC)CCOC(=O)c1ccc(N)cc1.COCCOC(C[Hg])CNC(=O)c1ccccc1OCC(=O)[O-].O,-0.707710938,1.0
8460,Cc1ccc(C2N(C)CCN2C)cc1,-0.703074593,1.0
8461,FC(F)(F)C1(C(F)(F)F)NCCN1.O,-0.701130285,1.0
8466,CC1=NS(=O)(=O)c2cccnc2N1C,-0.699153021,1.0
8467,COc1ccccc1N1C(=O)C2C3CCC(O3)C2C1=O,-0.695468948,1.0
8468,COC(CN(C)C)c1ccccc1,-0.69478209,1.0
8471,O=CNc1ccccc1OCC(=O)[O-].O=CNc1ccccc1OCC(=O)[O-].[Ca+2],-0.689355493,1.0
8472,O=C1C2C3CCC(O3)C2C(=O)N1c1ccccc1,-0.687104251,1.0
8475,CC(C)NCC(O)c1ccc2ccccc2c1.Cl,-0.685743389,1.0
8476,Cl.ClCCN1CCCC1,-0.68533847,1.0
8477,Nc1ncnc2n[nH]nc12,-0.685054714,1.0
8478,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-],-0.684802225,1.0
8484,CN(C)CCc1c[nH]c2ccc(O)cc12,-0.671721689,1.0
8485,NNCCc1ccccc1,-0.670277741,1.0
8488,O=S1(=O)N=CNc2ccccc21,-0.667033656,1.0
8489,Nc1nc(=S)c2[nH]cnc2[nH]1,-0.663303673,1.0
8490,CCCCCCCCOS(=O)(=O)[O-].[Na+],-0.661842603,1.0
8491,O=[N+]([O-])Nc1ccccn1,-0.660497255,1.0
8495,Cc1ccccc1OCC[NH2+]CCO.[Cl-],-0.65995556,1.0
8497,CN(C)CCC(=O)c1ccccc1,-0.657514262,1.0
8498,CN(C(N)=O)c1ccccc1,-0.65600047,1.0
8500,Cc1cc(=O)nc[nH]1,-0.652684343,1.0
8502,OCC(O)COc1ccccc1O,-0.650371166,1.0
8506,Cl.NNc1nncc2ccccc12,-0.648245179,1.0
8507,Nc1ccccc1S(N)(=O)=O,-0.644973584,1.0
8508,COc1ccc(CC(C)N)cc1OC,-0.642355305,1.0
8509,ON=Cc1ccco1,-0.640880342,1.0
8510,CC(=O)Nc1nc(C)co1,-0.638712439,1.0
8511,Cn1c(C=O)cnc1[N+](=O)[O-],-0.637858375,1.0
8512,Nc1nc(=S)nc(N)[nH]1,-0.630801151,1.0
8517,C[Hg]OC(=O)C[S-].[Na+],-0.622500831,1.0
8524,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C.COS(=O)(=O)[O-],-0.613362883,1.0
8525,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],-0.612943171,1.0
8527,C[N+](C)(C)c1ccccc1OC(=O)c1ccccc1.[Br-],-0.608604832,1.0
8528,CCCCNCC(O)c1ccc(O)cc1.CCCCNCC(O)c1ccc(O)cc1.O=S(=O)(O)O,-0.605986481,1.0
