,C_ID,Name,InChIKey,SMILES,CAS,LogS
4415,C-4416,,XCXZAVJKBNSINK-UHFFFAOYSA-N,CCN(c1c(C)n(C)c(=O)n(c1=O)c1ccccc1)CC,,-3.098026809
4416,C-4417,,RZECAXAHGCQWGS-UHFFFAOYSA-N,CCC1CN(C)CCC1(OC(=O)C)c1ccccc1.Cl,,-3.097381277
4417,C-4418,,CCEXTQVHYYYTOI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)N=C1OC(C)C)c1ccccc1,,-3.097020865
4418,C-4419,,KLTTUAXOCHIICS-WXIWBVQFSA-N,[O-][N+](=O)c1ccc(o1)/C=N/NC(=O)C[NH2+]CC=C.[O-]C(=O)C,,-3.096606957
4419,C-4420,,YWSIDZBIXJZMTH-UHFFFAOYSA-N,CCCCN1C(=O)c2ccccc2CS1(=O)=O,,-3.096166567
4420,C-4421,,MDKGKXOCJGEUJW-UHFFFAOYSA-N,OC(=O)C(c1ccc(cc1)C(=O)c1cccs1)C,,-3.095339578
4421,C-4422,,UPPUKRIDAPMTRP-UHFFFAOYSA-N,Clc1cc(C)c2c(c1)SCC2=O,,-3.093999193
4422,C-4423,,BODDZCXQPQPRES-OYALTWQYSA-N,OC[C@@H]1O[C@@H](O[C@H]([C@@H](C(=O)N[C@@H]([C@H]([C@@H](C(=O)N[C@H](C(=O)NCCc2scc(n2)c2scc(n2)C(=O)NCCC[S+](C)C)[C@H](O)C)C)O)C)NC(=O)c2nc(nc(c2C)N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)c2[nH]cnc2)[C@H]([C@H]([C@@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)OC(=O)N)O.[Cl-],,-3.093483047
4423,C-4424,,PGIQMCOLYCTABQ-UHFFFAOYSA-N,CCC(C(c1ccccc1)O)(CO)CC,,-3.093382052
4424,C-4425,,UYNVMODNBIQBMV-UHFFFAOYSA-N,Oc1ccc(cc1)C(C(N1CCC(CC1)Cc1ccccc1)C)O,,-3.093026872
4425,C-4426,,WDCROVAUQRFURX-UHFFFAOYSA-N,CCc1sc2=NC(=O)CNC(=c2c1)c1ccccc1F,,-3.090689037
4426,C-4427,,APKFDSVGJQXUKY-INPOYWNPSA-N,O[C@@H]1CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@@H](O2)C[C@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H]([C@H]([C@H]([C@@H](OC(=O)C[C@@H](C1)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O)C(=O)O,,-3.090653477
4427,C-4428,,OWFJMIVZYSDULZ-PXOLEDIWSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C	,,-3.09
4428,C-4429,,XJHDMGJURBVLLE-YWGZHDIYSA-N,C[C@H]1C(=O)O[C@@H]2[C@@H]1CC[C@]1(C2=C(C)C(=O)C=C1)C,,-3.0899999
4429,C-4430,,OPASCBHCTNRLRM-UHFFFAOYSA-N,CCSCCSP(=S)(OC)OC,,-3.0899999
4430,C-4431,,AXKJGGRSAVLXTE-UHFFFAOYSA-M,O=C(C(c1ccccc1)(c1ccccc1)O)OCC1CCCC[N+]1(C)C.COS(=O)(=O)[O-],,-3.089222808
4431,C-4432,,BXDUGSCGMFHWBB-UHFFFAOYSA-N,O=C1NC(=O)C2(C(=O)N1)CCCC[Si](C2)(C)C,,-3.087387172
4432,C-4433,,APYAPSPMAOAUDX-UHFFFAOYSA-N,CCCCOc1ccc(cc1C)CC(=O)NO,,-3.085261297
4433,C-4434,,XSWHNYGMWWVAIE-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,,-3.085088253
4434,C-4435,,PWKLWQJZGQYOAQ-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)OC,,-3.084758848
4435,C-4436,,HMHLTLDEACVVIE-UHFFFAOYSA-M,CCC1(CCC(C)C)C(=O)N=C(N(C1=O)C)[O-].[Na+],,-3.084319703
4436,C-4437,,OWQIUQKMMPDHQQ-UHFFFAOYSA-N,CCN(CC(COC(=O)c1ccc(cc1)N)(C)C)CC,,-3.081992061
4437,C-4438,,DVALMHFCJYLXPH-UHFFFAOYSA-N,O=C(c1ccc(cc1)I)NCC(=O)O,,-3.08162387
4438,C-4439,,VLQLJPWPRYUYMK-UHFFFAOYSA-N,OC(=O)Cc1cccc(c1)c1ccccc1,,-3.081330939
4439,C-4440,,WOYZXEVUWXQVNV-UHFFFAOYSA-N,Nc1ccc(cc1)Oc1ccccc1,,-3.080181227
4440,C-4441,,IQPDOPNOTVECJO-XLWJZTARSA-N,ClCCN(C(=O)N[C@H]1[C@H](OC(=O)C)[C@@H](COC(=O)C)O[C@H]([C@@H]1OC(=O)C)OC)N=O,,-3.080090358
4441,C-4442,,MSLICLMCQYQNPK-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)Br,,-3.0799999
4442,C-4443,,QZXCCPZJCKEPSA-UHFFFAOYSA-N,OC(=O)Cc1c(Cl)ccc(c1Cl)Cl,,-3.0799999
4443,C-4444,,NPDACUSDTOMAMK-UHFFFAOYSA-N,Cc1ccc(cc1)Cl,,-3.0799999
4444,C-4445,,YXOLAZRVSSWPPT-UHFFFAOYSA-N,Oc1ccc(c(c1)O)c1oc2cc(O)cc(c2c(=O)c1O)O,,-3.0799999
4445,C-4446,,IUWVALYLNVXWKX-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(cc1)N,,-3.0799999
4446,C-4447,,WLUHBKYWTLXULJ-UHFFFAOYSA-N,CCCCCCCSCCN1CSCC1.Cl,,-3.078443036
4447,C-4448,,ADUQCZNXZCXDGD-UHFFFAOYSA-N,CCCCCCSCCCN1CSCC1.Cl,,-3.078443036
4448,C-4449,,AEKKYOUYTGSRHQ-UHFFFAOYSA-N,CCCCSCCCCCN1CSCC1.Cl,,-3.078443036
4449,C-4450,,DUOSTAZRNKWZKT-UHFFFAOYSA-N,CCCSCCCCCCN1CCSC1.Cl,,-3.078443036
4450,C-4451,,GLEVLJDDWXEYCO-UHFFFAOYSA-N,Cc1c2OC(C)(CCc2c(c(c1C)O)C)C(=O)O,,-3.07830417
4451,C-4452,,PWCXFVBAQLRQEN-UHFFFAOYSA-N,CCCCSc1ccc(cc1)CC(=O)NO,,-3.077972571
4452,C-4453,,OALHHIHQOFIMEF-UHFFFAOYSA-N,O=C1OC2(c3c1cccc3)c1cc(I)c(c(c1Oc1c2cc(I)c(c1I)O)I)O,,-3.077054711
4453,C-4454,,ZLVFYUORUHNMBO-UHFFFAOYSA-N,Brc1cc(C)c(c(c1)C)O,,-3.075445454
4454,C-4455,,UMVOQQDNEYOJOK-UHFFFAOYSA-N,OC(=O)c1cc(C)cc(c1)C,,-3.07485635
4455,C-4456,,APKRUWBFFNIPGU-FLNCGGNMSA-N,Cn1ccn(/c/1=C/[NH+]=O)COC1CCCCCCCCCCC1.[Cl-],,-3.073638882
4456,C-4457,,XKCKSAJWVZAVIO-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)Nc1ncccc1C,,-3.073610903
4457,C-4458,,YCFUZOCNZLMFMG-UHFFFAOYSA-N,COc1ccccc1CCCCCNCCCSS(=O)(=O)O,,-3.072592494
4458,C-4459,,RAFCIQDIWCBIKJ-UHFFFAOYSA-N,ClCCN(C1CCCCC1)CCCl,,-3.071821973
4459,C-4460,,JLEGDNVOQSBHTR-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(c1)P(=O)(c1cccc(c1)[N+](=O)[O-])O,,-3.070511615
4460,C-4461,,JEJOFYTVMFVKQA-UHFFFAOYSA-N,Clc1ccc2c(n1)C(=NC(C(=O)N2)O)c1ccccc1Cl,,-3.070300819
4461,C-4462,,GOZBHBFUQHMKQB-UHFFFAOYSA-N,CCN(CC(=O)Nc1c(C)cc(cc1C)C)CC,,-3.07019964
4462,C-4463,,YZWKKMVJZFACSU-UHFFFAOYSA-N,CCCCCBr,,-3.0699999
4463,C-4464,,KMPWYEUPVWOPIM-CFGMGRTJSA-N,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cccc2)O,,-3.0699999
4464,C-4465,,CYWFCPPBTWOZSF-UHFFFAOYSA-N,CC(Cc1ccc(cc1)CC(=O)O)C,,-3.069570523
4465,C-4466,,SCGDEDHSPCXGEC-UHFFFAOYSA-N,N#Cc1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])Cl,,-3.069294195
4466,C-4467,,PBLPVWOFSDJWRG-UHFFFAOYSA-N,Ic1ccc(nc1)OCCCN1CSCC1.Cl,,-3.068833266
4467,C-4468,,FXSNEEBOGAOVIM-UHFFFAOYSA-N,FC(C(C(Cl)F)(F)F)F,,-3.068214216
4468,C-4469,,BXAMVNHBXFXFSK-UHFFFAOYSA-N,CCN(C(=O)C1C2C=CC(C1C(=O)N(CC)CC)C2)CC,,-3.06807152
4469,C-4470,,YECBIJXISLIIDS-UHFFFAOYSA-N,COc1ccc(cc1)CN(c1ccccn1)CCN(C)C,,-3.066274174
4470,C-4471,,PWQNAUQOWNUXPM-UHFFFAOYSA-N,O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ccncc1C,,-3.065961405
4471,C-4472,,HTXDULDRRFEGRQ-UHFFFAOYSA-M,CC(c1ccc(c(c1O)C(=O)[O-])C)C.[Na+],,-3.06536687
4472,C-4473,,OPVAJFQBSDUNQA-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)C)C,,-3.065340911
4473,C-4474,,UPSPUYADGBWSHF-UHFFFAOYSA-N,OC(=O)Cc1ccc(n1C)C(=O)c1ccc(cc1)C,,-3.064655526
4474,C-4475,,SDKUOEOJAXGCLU-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)Cl)C,,-3.064641326
4475,C-4476,,SGMAKYJPZQNTQS-DUXPYHPUSA-N,CN1CC2CC1N(CC2)C(=O)/C=C/c1ccc(s1)[N+](=O)[O-],,-3.064412791
4476,C-4477,,KOLACBWIZQJURK-DUXPYHPUSA-N,CN1CCC2CC1N(C2)C(=O)/C=C/c1ccc(s1)[N+](=O)[O-],,-3.064412791
4477,C-4478,,VLAPOICCOPIXJJ-UHFFFAOYSA-N,CC(NC(Cc1cc(OC(=O)C)cc(c1)OC(=O)C)OC(=O)C)C,,-3.06421606
4478,C-4479,,YMUQBPRSTIPGNF-IYPIUBNXSA-N,CN1CC[C@@]2([C@@H]([C@@H]1Cc1c2cccc1)C)C.Br,,-3.06342134
4479,C-4480,,LXHOGENDFZKPSF-UHFFFAOYSA-N,CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)(c1ccccc1)O)C,,-3.062549395
4480,C-4481,,OEAWWTFUTOCGLS-UHFFFAOYSA-N,NCCc1csc2c1cc(Br)cc2.Cl,,-3.06146879
4481,C-4482,,QCHSEDTUUKDTIG-UHFFFAOYSA-L,[O-]C(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl.[K+].[K+].[OH-],,-3.06141105
4482,C-4483,,SYCHUQUJURZQMO-UHFFFAOYSA-N,O=C(C1=C(O)c2ccccc2S(=O)(=O)N1C)Nc1nccs1,,-3.06064379
4483,C-4484,,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,,-3.060254593
4484,C-4485,,NBLIVIWUPTWDMD-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C21CCCCC2,,-3.0599999
4485,C-4486,,QNPHCSSJLHAKSA-UHFFFAOYSA-N,C#CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C,,-3.059822216
4486,C-4487,,RUCYUEOPKJWVRX-UHFFFAOYSA-N,Cc1ccc(c(c1)Cl)C1(OC1Cl)C(=O)N,,-3.05865023
4487,C-4488,,WMYXMCBISNXBSE-UHFFFAOYSA-N,Clc1ccc(c(c1)C)C1(OC1Cl)C(=O)N,,-3.05865023
4488,C-4489,,NGNSUTIRTDXXGA-UHFFFAOYSA-N,CCn1c2cc(Cl)ccc2oc1=O,,-3.057780397
4489,C-4490,,FDPVTENMNDHFNK-UHFFFAOYSA-N,O=C(c1ccccc1N)Nc1ccccc1,,-3.057338847
4490,C-4491,,QUXIBURREFVNIB-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCCCN1CSCC1.Cl.Cl,,-3.054922237
4491,C-4492,,CKSJXOVLXUMMFF-UHFFFAOYSA-N,CCCCCCOc1ccccc1C(=O)N,,-3.054724145
4492,C-4493,,YSEKTJDZLUWDBU-UHFFFAOYSA-N,Clc1ccc(cc1)C1[NH2+]CC[NH2+]Cc2c1cccc2.[Cl-].[Cl-],,-3.054389477
4493,C-4494,,PSTVHRSUNBSVIJ-UHFFFAOYSA-N,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,,-3.054218506
4494,C-4495,,JYGXADMDTFJGBT-VWUMJDOOSA-N,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,,-3.054117297
4495,C-4496,,HMYJLVDKPJHJCF-QMMMGPOBSA-N,COc1cc2[C@H](C)NCCc2cc1OC,,-3.054091623
4496,C-4497,,DMOJNFSULCPVQA-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccc(cc1)C)CC.[Cl-],,-3.053448572
4497,C-4498,,RMFYWNFETXNTIQ-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1F,,-3.053176546
4498,C-4499,,HSPGJPTZBIXNJN-GQCTYLIASA-N,CCOc1ccc(cc1Cl)/C=C/C(=O)NO,,-3.052810784
4499,C-4500,,JJVXIAKMZKNEBD-UHFFFAOYSA-N,CC(C(COC(=O)N)(COC(=O)NC(C)C)C)C,,-3.050042923
4500,C-4501,,JBMKAUGHUNFTOL-UHFFFAOYSA-N,Clc1cc2N=CNS(=O)(=O)c2cc1S(=O)(=O)N,,-3.05
4501,C-4502,,RFFLAFLAYFXFSW-UHFFFAOYSA-N,Clc1ccccc1Cl,,-3.05
4502,C-4503,,AFOGBLYPWJJVAL-UHFFFAOYSA-N,CCCCNC(=O)NS(=O)(=O)c1ccccc1,,-3.05
4503,C-4504,,SIJUHDYJDHLNLY-UHFFFAOYSA-N,FCCN(C(=O)NC1CCCCC1)N=O,,-3.049146061
4504,C-4505,,VUSLTUGEJURGLB-UHFFFAOYSA-N,CC(=O)Nc1cc(Cl)c(cc1Cl)Cl,,-3.049094212
4505,C-4506,,FOMOAEUYWZDTNS-PMUMKWKESA-N,COc1ccc2c(c1O)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,,-3.048558204
4506,C-4507,,ZLOMYDCFJHNHGM-UHFFFAOYSA-N,COc1ccc(cc1)C(c1ccccc1)OCC[NH+](C)C.[Cl-],,-3.048254279
4507,C-4508,,IZMVXNJRIXIGGM-CUQLSPFUSA-N,O=C(c1ccncc1)N/N=C/C=C/c1ccccc1,,-3.04799096
4508,C-4509,,UFGACSXJDNIRCR-VXUSHFPBSA-N,COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2O)N(CC1)C.Cl,,-3.047960641
4509,C-4510,,UFGACSXJDNIRCR-MIXIOINYSA-N,COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2O)N(CC1)C.Cl,,-3.047960641
4510,C-4511,,DXDRHHKMWQZJHT-FPYGCLRLSA-N,Oc1ccc(cc1)/C=C/C(=O)c1ccc(cc1O)O,,-3.046947885
4511,C-4512,,MWUNLOIXJCFZGY-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCN1CSCC1.Cl,,-3.046914562
4512,C-4513,,QQOBRRFOVWGIMD-OJAKKHQRSA-N,CC(=O)O[C@@H]1[C@H](OC(=O)C)[C@H](O[C@H]1n1ncc(=O)[nH]c1=O)COC(=O)C,,-3.046240956
4513,C-4514,,OIIGBIYLGSWNKY-UHFFFAOYSA-N,CCCC(C1(CC)C(=O)NC(=O)N(C1=O)C)C,,-3.045702655
4514,C-4515,,NZRHOWNFGASHMN-UHFFFAOYSA-N,Nc1nnc(c(n1)c1ccccc1)c1ccccc1,,-3.044709461
4515,C-4516,,MZPZTGNMUWMDBQ-UHFFFAOYSA-N,CN(CCOc1cc(C)ccc1C(C)C)C,,-3.044037739
4516,C-4517,,IQVNZWORTXPRJG-UHFFFAOYSA-N,FCCCCCCSC#N,,-3.043114574
4517,C-4518,,UDVZFCGWSYNODA-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NCC=C)C,,-3.042938795
4518,C-4519,,DWDXRBSFDKWBHA-UHFFFAOYSA-N,C=CCNC(=O)OCC(COC(=O)N)(CC)CC,,-3.042938795
4519,C-4520,,PMMKVFWFTRDMLW-UHFFFAOYSA-N,CCC(C(COC(=O)N)(COC(=O)N(C)C)C)C,,-3.042618905
4520,C-4521,,GKOYNKLWWVOIMC-UHFFFAOYSA-N,N/C(=N\CCCCOc1ccccc1)/CSS(=O)(=O)O,,-3.042083414
4521,C-4522,,HULMNSIAKWANQO-JQKSAQOKSA-N,O=C[C@@]12CC[C@@H](C[C@@]2(O)CC[C@@H]2[C@@H]1CC[C@]1([C@]2(O)CC[C@@H]1C1=CC(=O)OC1)C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,,-3.041901712
4522,C-4523,,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,C1Cc2c(C1)cccc2,,-3.04
4523,C-4524,,ZPQOPVIELGIULI-UHFFFAOYSA-N,Clc1cccc(c1)Cl,,-3.04
4524,C-4525,,AJDIZQLSFPQPEY-UHFFFAOYSA-N,FC(C(Cl)(F)F)(Cl)Cl,,-3.04
4525,C-4526,,BYPIURIATSUHDW-JTQLQIEISA-N,ONC(=O)[C@H](c1ccc(cc1)CC(C)C)C,,-3.04
4526,C-4527,,RQVYBGPQFYCBGX-UHFFFAOYSA-N,CCNc1nc(NC(C)C)nc(n1)SC,,-3.04
4527,C-4528,,MUKSMBAVCDPKRC-UHFFFAOYSA-N,Cc1ccc2c(c1)Oc1ncc(cc1C(=O)N2C)N,,-3.04
4528,C-4529,,AUQXBIOKBXZSPG-UHFFFAOYSA-N,N#CSc1ccc(cc1)Cl,,-3.039160748
4529,C-4530,,RSBGQTFIHFGTSY-UHFFFAOYSA-N,C#CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C.Cl,,-3.037434641
4530,C-4531,,LUMNFZCZEDAQNJ-QDPSZFTISA-N,O=C1C[C@@H]2OCC[C@H]3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,,-3.036802165
4531,C-4532,,CKMXAIVXVKGGFM-UHFFFAOYSA-N,CC(c1ccc(cc1)C(=O)O)C,,-3.036406759
4532,C-4533,,MHMRAFONCSQAIA-UHFFFAOYSA-N,CC(=O)Nc1c(=O)n(c2c1ssc2)C,,-3.036256179
4533,C-4534,,FKSJEYYFXJIKAK-UHFFFAOYSA-N,c1ccc(cc1)CCNCc1ccc2c(n1)cccc2.Cl.Cl,,-3.035438806
4534,C-4535,,NGRDFVAIXCRXHN-UHFFFAOYSA-N,CC[NH+](CCNC(=O)c1ccc(cc1)[N+](=O)[O-])CC.[Cl-],,-3.034073299
4535,C-4536,,SSJCLYBTEHEIIL-FLCXFYETSA-N,CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Br,,-3.033714779
4536,C-4537,,STIDRZRESMTQBD-UHFFFAOYSA-N,Cc1cc(C)c(c(c1C)C(=O)O)C,,-3.0334993
4537,C-4538,,BBGKDYHZQOSNMU-UHFFFAOYSA-N,O1CCOC2CCCCC2OCCOCCOC2C(OCC1)CCCC2,,-3.033309525
4538,C-4539,,BMTLAPIIHHSIFJ-UHFFFAOYSA-N,O=C1NCCC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)F,,-3.032892873
4539,C-4540,,NFYYATWFXNPTRM-QJICHLCESA-N,C=C[C@]12CN([C@H]3[C@@H]2[C@]2([C@H]4C[C@@H]1[C@@H]3CO4)C(=O)Nc1c2cccc1)C,,-3.032444207
4540,C-4541,,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,OCCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,,-3.032163611
4541,C-4542,,YIANRXVOCWAPDK-UHFFFAOYSA-N,[O-][N+](=O)O.[O-][N+](=O)O.CCN1CCN(CC1C(=O)Nc1c(C)cc(cc1C)C)CC,,-3.030876886
4542,C-4543,,JFJVYCLGHWPODH-UHFFFAOYSA-N,OC(=O)CNC(=O)c1cccc(c1)I,,-3.030471348
4543,C-4544,,GZWDKGZNTUWBEC-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)c1nc2n(c1)cccc2.Cl,,-3.030256675
4544,C-4545,,RKWGIWYCVPQPMF-UHFFFAOYSA-N,CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl,,-3.03
4545,C-4546,,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,CCN(c1ccccc1)CC,,-3.03
4546,C-4547,,MJVAVZPDRWSRRC-UHFFFAOYSA-N,O=C1C=C(C)C(=O)c2c1cccc2,,-3.03
4547,C-4548,,WWUVJRULCWHUSA-UHFFFAOYSA-N,CCCC(=C)C,,-3.03
4548,C-4549,,BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCc1c(C)nc([nH]c1=O)NCC,,-3.03
4549,C-4550,,KSEYRUGYKHXGFW-UHFFFAOYSA-N,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,,-3.028566584
4550,C-4551,,BWMMRMDCODVQBX-UHFFFAOYSA-N,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2c(c1OC)cco2,,-3.02815701
4551,C-4552,,LPQDBWXROSWZMP-UHFFFAOYSA-N,O=C(Nc1ccccc1Cl)Nc1ncco1,,-3.027620181
4552,C-4553,,WCSFICOQZXHPAJ-UHFFFAOYSA-N,O=C(Nc1ncco1)Nc1cccc(c1)Cl,,-3.027620181
4553,C-4554,,PRHMYCNOWXYHEI-UHFFFAOYSA-N,O=C(Nc1ncco1)Nc1ccc(cc1)Cl,,-3.027620181
4554,C-4555,,UQZPGHOJMQTOHB-UHFFFAOYSA-N,ClCCN(CCCl)CC,,-3.026525604
4555,C-4556,,HDSDGRXOONRLIE-VGOFMYFVSA-N,CC(N(C(C)C)CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-])C,,-3.024613193
4556,C-4557,,ZDPACSAHMZADFZ-UHFFFAOYSA-N,COc1cc(OC)cc(c1C(=O)CCCN1CCCC1)OC.Cl,,-3.02314889
4557,C-4558,,MOYRNPQPENKGPY-QUQDROCISA-N,CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(c(c1)C)O)CCCC2.Cl,,-3.022973235
4558,C-4559,,CQNGHORGWAQCJI-FLCXFYETSA-N,Oc1cc(C)c2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Cl,,-3.022973235
4559,C-4560,,OFDMOELKFCRQKE-UHFFFAOYSA-N,CCOC(=O)N1C(OC)Oc2c1cccc2,,-3.022412807
4560,C-4561,,GSDXPNOJFAITBE-UHFFFAOYSA-N,COc1ccc(cc1)CN(c1nccs1)CCN(C)C.Cl,,-3.021548411
4561,C-4562,,NIPRGEWHJUTVQK-UHFFFAOYSA-N,S=C1NCCC(O1)COc1ccccc1,,-3.020489651
4562,C-4563,,CEPUEFFXFOOTDZ-UHFFFAOYSA-N,CCNS(=O)(=O)c1ccc(cc1)Br,,-3.020428684
4563,C-4564,,BGJZMKPSRLHMME-UHFFFAOYSA-N,CCCCCOC(=O)c1ccco1,,-3.020044387
4564,C-4565,,BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCc1c(C)nc(nc1O)NCC,,-3.02
4565,C-4566,,JKEQJSXVKIBVBU-UHFFFAOYSA-N,Oc1cccc(c1)C(=O)OCCCN1CCCCC1C,,-3.019804234
4566,C-4567,,ASQZBIDTYBYRLK-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C,,-3.019804234
4567,C-4568,,VAGQQSKCZRCJHF-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CC)Cc1cccc(n1)C.Cl.Cl,,-3.019723709
4568,C-4569,,ANOMHKZSQFYSBR-UHFFFAOYSA-N,OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,,-3.019664575
4569,C-4570,,NAMSOPNNAZYEMZ-UHFFFAOYSA-N,CC[NH+](CCN1C(=O)C(C)Oc2c1cc(C)cc2)CC.[Cl-],,-3.019648326
4570,C-4571,,TVZCRIROJQEVOT-CABCVRRESA-N,N#Cc1ccc2c(c1)[C@@H](N1CCCC1=O)[C@@H](C(O2)(C)C)O,,-3.018959319
4571,C-4572,,TVOAVZLZJXCTGE-ZJUUUORDSA-N,ClCCN(C(=O)N[C@@H]1CCCC[C@@H]1OC(=O)C)N=O,,-3.018757653
4572,C-4573,,APIXMWJMJACVBU-CMDGGOBGSA-N,C#CC(NC(=O)/C=C/c1cc(OC)c(c(c1)OC)OC)(C)C,,-3.018062463
4573,C-4574,,VXCUXAQPTKJOCT-MDZDMXLPSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccn1,,-3.017119836
4574,C-4575,,HWHHQAIKYRNUCS-UHFFFAOYSA-N,Clc1ccc2c(c1)CN(OC2)CCc1cc[nH+]cc1.[Cl-],,-3.015926693
4575,C-4576,,CLMSSAXBOFCANU-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCN1CSCC1.Cl,,-3.015884364
4576,C-4577,,SCYNFLAVUZUFTM-UHFFFAOYSA-N,COc1nc2c(o1)ccc(c2)Cl,,-3.015878121
4577,C-4578,,QYCSNMDOZNUZIT-UHFFFAOYSA-N,NN=C(c1ccccc1)c1ccccc1,,-3.015436352
4578,C-4579,,RJQXTJLFIWVMTO-TYNCELHUSA-N,COc1cccc(c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)OC,,-3.015354972
4579,C-4580,,YGRSFVUXNRPCJA-UHFFFAOYSA-N,[O-][N+](=O)c1ncc(n1C)CCCC,,-3.014978279
4580,C-4581,,WUAAJHKTLJWUPX-UHFFFAOYSA-N,CCCCC(COC(=O)NNC(C)C)(CO)C,,-3.014977372
4581,C-4582,,YBMDPYAEZDJWNY-UHFFFAOYSA-N,FC1=C(F)C(C(C1(F)F)(F)F)(F)F,,-3.014668051
4582,C-4583,,XLNFLJOWTRDNCX-JXMROGBWSA-N,COC(=O)/C(=C/c1ccccc1)/C#N,,-3.01462263
4583,C-4584,,GLJATYFHELDGEA-AATRIKPKSA-N,Clc1ccc(cc1)/C=C/[N+](=O)[O-],,-3.014408426
4584,C-4585,,KZDCLQBOHGBWOI-UHFFFAOYSA-N,OC(=O)COc1c(Cl)cc(cc1Cl)Cl,,-3.013247123
4585,C-4586,,AVFGEQIITULSTD-UHFFFAOYSA-N,CCC(=O)N1OCc2c(C1)ccc(c2)Cl,,-3.013033563
4586,C-4587,,HXLCWJFBAHHGQB-UHFFFAOYSA-N,CCC(=O)N1Cc2cc(Cl)ccc2CO1,,-3.013033563
